Category,Domain,Chapter title,Chapter slug,Lecture number,Lecture ID,Lecture title,YouTube URL,Video ID,Output name,Lecture folder,Raw comments path,Scrubbed comments path,Sift report path,Processing mode,Status,Notes
Physical Chemistry,physical,States of Matter,states-of-matter,06,states-of-matter-lecture-06,Types of Speeds of Gas Molecules,https://youtu.be/c9CRzUiDNMg,c9CRzUiDNMg,comments-06-types-of-speeds-of-gas-molecules,content/chemistry/physical/states-of-matter/lectures/lecture-06-types-of-speeds-of-gas-molecules,content/chemistry/physical/states-of-matter/lectures/lecture-06-types-of-speeds-of-gas-molecules/comments/comments-06-types-of-speeds-of-gas-molecules.raw.json,content/chemistry/physical/states-of-matter/lectures/lecture-06-types-of-speeds-of-gas-molecules/comments/comments-06-types-of-speeds-of-gas-molecules.scrubbed.json,content/chemistry/physical/states-of-matter/lectures/lecture-06-types-of-speeds-of-gas-molecules/comments/comments-06-types-of-speeds-of-gas-molecules.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,States of Matter,states-of-matter,07,states-of-matter-lecture-07,Real Gas and Ideal Gas || Compressibility Factor Z,https://youtu.be/MKo0d51Udxs,MKo0d51Udxs,comments-07-real-gas-and-ideal-gas-compressibility-factor-z,content/chemistry/physical/states-of-matter/lectures/lecture-07-real-gas-and-ideal-gas-compressibility-factor-z,content/chemistry/physical/states-of-matter/lectures/lecture-07-real-gas-and-ideal-gas-compressibility-factor-z/comments/comments-07-real-gas-and-ideal-gas-compressibility-factor-z.raw.json,content/chemistry/physical/states-of-matter/lectures/lecture-07-real-gas-and-ideal-gas-compressibility-factor-z/comments/comments-07-real-gas-and-ideal-gas-compressibility-factor-z.scrubbed.json,content/chemistry/physical/states-of-matter/lectures/lecture-07-real-gas-and-ideal-gas-compressibility-factor-z/comments/comments-07-real-gas-and-ideal-gas-compressibility-factor-z.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,States of Matter,states-of-matter,08,states-of-matter-lecture-08,Vander Waal’s Corrections,https://youtu.be/dJHs85IPs-w,dJHs85IPs-w,comments-08-vander-waals-corrections,content/chemistry/physical/states-of-matter/lectures/lecture-08-vander-waals-corrections,content/chemistry/physical/states-of-matter/lectures/lecture-08-vander-waals-corrections/comments/comments-08-vander-waals-corrections.raw.json,content/chemistry/physical/states-of-matter/lectures/lecture-08-vander-waals-corrections/comments/comments-08-vander-waals-corrections.scrubbed.json,content/chemistry/physical/states-of-matter/lectures/lecture-08-vander-waals-corrections/comments/comments-08-vander-waals-corrections.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,01,thermodynamics-lecture-01,Reversible and Irreversible Process,https://youtu.be/q5CZUnsWkYQ,q5CZUnsWkYQ,comments-01-reversible-and-irreversible-process,content/chemistry/physical/thermodynamics/lectures/lecture-01-reversible-and-irreversible-process,content/chemistry/physical/thermodynamics/lectures/lecture-01-reversible-and-irreversible-process/comments/comments-01-reversible-and-irreversible-process.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-01-reversible-and-irreversible-process/comments/comments-01-reversible-and-irreversible-process.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-01-reversible-and-irreversible-process/comments/comments-01-reversible-and-irreversible-process.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,02,thermodynamics-lecture-02,Heat || Concept of Cp and Cv of a Gas,https://youtu.be/V3CNvFSd4r8,V3CNvFSd4r8,comments-02-heat-concept-of-cp-and-cv-of-a-gas,content/chemistry/physical/thermodynamics/lectures/lecture-02-heat-concept-of-cp-and-cv-of-a-gas,content/chemistry/physical/thermodynamics/lectures/lecture-02-heat-concept-of-cp-and-cv-of-a-gas/comments/comments-02-heat-concept-of-cp-and-cv-of-a-gas.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-02-heat-concept-of-cp-and-cv-of-a-gas/comments/comments-02-heat-concept-of-cp-and-cv-of-a-gas.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-02-heat-concept-of-cp-and-cv-of-a-gas/comments/comments-02-heat-concept-of-cp-and-cv-of-a-gas.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,03,thermodynamics-lecture-03,Work done on/by a Gas,https://youtu.be/lBu-SJHNveA,lBu-SJHNveA,comments-03-work-done-on-by-a-gas,content/chemistry/physical/thermodynamics/lectures/lecture-03-work-done-on-by-a-gas,content/chemistry/physical/thermodynamics/lectures/lecture-03-work-done-on-by-a-gas/comments/comments-03-work-done-on-by-a-gas.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-03-work-done-on-by-a-gas/comments/comments-03-work-done-on-by-a-gas.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-03-work-done-on-by-a-gas/comments/comments-03-work-done-on-by-a-gas.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,04,thermodynamics-lecture-04,Work done in Isothermal and Adiabatic Expansion of Gas,https://youtu.be/bXNxBFBfwjs,bXNxBFBfwjs,comments-04-work-done-in-isothermal-and-adiabatic-expansion-of-gas,content/chemistry/physical/thermodynamics/lectures/lecture-04-work-done-in-isothermal-and-adiabatic-expansion-of-gas,content/chemistry/physical/thermodynamics/lectures/lecture-04-work-done-in-isothermal-and-adiabatic-expansion-of-gas/comments/comments-04-work-done-in-isothermal-and-adiabatic-expansion-of-gas.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-04-work-done-in-isothermal-and-adiabatic-expansion-of-gas/comments/comments-04-work-done-in-isothermal-and-adiabatic-expansion-of-gas.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-04-work-done-in-isothermal-and-adiabatic-expansion-of-gas/comments/comments-04-work-done-in-isothermal-and-adiabatic-expansion-of-gas.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,05,thermodynamics-lecture-05,First Law Of Thermodynamics,https://youtu.be/K1pNjKHmH8E,K1pNjKHmH8E,comments-05-first-law-of-thermodynamics,content/chemistry/physical/thermodynamics/lectures/lecture-05-first-law-of-thermodynamics,content/chemistry/physical/thermodynamics/lectures/lecture-05-first-law-of-thermodynamics/comments/comments-05-first-law-of-thermodynamics.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-05-first-law-of-thermodynamics/comments/comments-05-first-law-of-thermodynamics.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-05-first-law-of-thermodynamics/comments/comments-05-first-law-of-thermodynamics.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,06,thermodynamics-lecture-06,What is Enthalpy || Relation between Enthalpy and Internal Energy,https://youtu.be/UuT1LNp5SJY,UuT1LNp5SJY,comments-06-what-is-enthalpy-relation-between-enthalpy-and-internal-energy,content/chemistry/physical/thermodynamics/lectures/lecture-06-what-is-enthalpy-relation-between-enthalpy-and-internal-energy,content/chemistry/physical/thermodynamics/lectures/lecture-06-what-is-enthalpy-relation-between-enthalpy-and-internal-energy/comments/comments-06-what-is-enthalpy-relation-between-enthalpy-and-internal-energy.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-06-what-is-enthalpy-relation-between-enthalpy-and-internal-energy/comments/comments-06-what-is-enthalpy-relation-between-enthalpy-and-internal-energy.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-06-what-is-enthalpy-relation-between-enthalpy-and-internal-energy/comments/comments-06-what-is-enthalpy-relation-between-enthalpy-and-internal-energy.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,07,thermodynamics-lecture-07,Heat of Reaction | Enthalpy Of Formation || Enthalpy Of Combustion,https://youtu.be/OxGEY-ydojk,OxGEY-ydojk,comments-07-heat-of-reaction-enthalpy-of-formation-enthalpy-of-combustion,content/chemistry/physical/thermodynamics/lectures/lecture-07-heat-of-reaction-enthalpy-of-formation-enthalpy-of-combustion,content/chemistry/physical/thermodynamics/lectures/lecture-07-heat-of-reaction-enthalpy-of-formation-enthalpy-of-combustion/comments/comments-07-heat-of-reaction-enthalpy-of-formation-enthalpy-of-combustion.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-07-heat-of-reaction-enthalpy-of-formation-enthalpy-of-combustion/comments/comments-07-heat-of-reaction-enthalpy-of-formation-enthalpy-of-combustion.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-07-heat-of-reaction-enthalpy-of-formation-enthalpy-of-combustion/comments/comments-07-heat-of-reaction-enthalpy-of-formation-enthalpy-of-combustion.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,08,thermodynamics-lecture-08,Hess's Law,https://youtu.be/wvnS_xmfRZc,wvnS_xmfRZc,comments-08-hesss-law,content/chemistry/physical/thermodynamics/lectures/lecture-08-hesss-law,content/chemistry/physical/thermodynamics/lectures/lecture-08-hesss-law/comments/comments-08-hesss-law.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-08-hesss-law/comments/comments-08-hesss-law.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-08-hesss-law/comments/comments-08-hesss-law.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,09,thermodynamics-lecture-09,Second Law Of Thermodynamics Introduction,https://youtu.be/a7CxGA6qQPE,a7CxGA6qQPE,comments-09-second-law-of-thermodynamics-introduction,content/chemistry/physical/thermodynamics/lectures/lecture-09-second-law-of-thermodynamics-introduction,content/chemistry/physical/thermodynamics/lectures/lecture-09-second-law-of-thermodynamics-introduction/comments/comments-09-second-law-of-thermodynamics-introduction.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-09-second-law-of-thermodynamics-introduction/comments/comments-09-second-law-of-thermodynamics-introduction.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-09-second-law-of-thermodynamics-introduction/comments/comments-09-second-law-of-thermodynamics-introduction.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,10,thermodynamics-lecture-10,What is ENTROPY ? || Spontaneity and Entropy,https://youtu.be/NfB2chtSy-I,NfB2chtSy-I,comments-10-what-is-entropy-spontaneity-and-entropy,content/chemistry/physical/thermodynamics/lectures/lecture-10-what-is-entropy-spontaneity-and-entropy,content/chemistry/physical/thermodynamics/lectures/lecture-10-what-is-entropy-spontaneity-and-entropy/comments/comments-10-what-is-entropy-spontaneity-and-entropy.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-10-what-is-entropy-spontaneity-and-entropy/comments/comments-10-what-is-entropy-spontaneity-and-entropy.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-10-what-is-entropy-spontaneity-and-entropy/comments/comments-10-what-is-entropy-spontaneity-and-entropy.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,11,thermodynamics-lecture-11,Entropy of different process | How to find Entropy,https://youtu.be/_zYbZY-gZYw,_zYbZY-gZYw,comments-11-entropy-of-different-process-how-to-find-entropy,content/chemistry/physical/thermodynamics/lectures/lecture-11-entropy-of-different-process-how-to-find-entropy,content/chemistry/physical/thermodynamics/lectures/lecture-11-entropy-of-different-process-how-to-find-entropy/comments/comments-11-entropy-of-different-process-how-to-find-entropy.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-11-entropy-of-different-process-how-to-find-entropy/comments/comments-11-entropy-of-different-process-how-to-find-entropy.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-11-entropy-of-different-process-how-to-find-entropy/comments/comments-11-entropy-of-different-process-how-to-find-entropy.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,12,thermodynamics-lecture-12,Gibb's Free Energy,https://youtu.be/pvLmWz3tWz8,pvLmWz3tWz8,comments-12-gibbs-free-energy,content/chemistry/physical/thermodynamics/lectures/lecture-12-gibbs-free-energy,content/chemistry/physical/thermodynamics/lectures/lecture-12-gibbs-free-energy/comments/comments-12-gibbs-free-energy.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-12-gibbs-free-energy/comments/comments-12-gibbs-free-energy.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-12-gibbs-free-energy/comments/comments-12-gibbs-free-energy.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Chemical Thermodynamics,thermodynamics,13,thermodynamics-lecture-13,Standard Gibb's Free Energy and Equilibrium Constant,https://youtu.be/nkO0x0uWiNs,nkO0x0uWiNs,comments-13-standard-gibbs-free-energy-and-equilibrium-constant,content/chemistry/physical/thermodynamics/lectures/lecture-13-standard-gibbs-free-energy-and-equilibrium-constant,content/chemistry/physical/thermodynamics/lectures/lecture-13-standard-gibbs-free-energy-and-equilibrium-constant/comments/comments-13-standard-gibbs-free-energy-and-equilibrium-constant.raw.json,content/chemistry/physical/thermodynamics/lectures/lecture-13-standard-gibbs-free-energy-and-equilibrium-constant/comments/comments-13-standard-gibbs-free-energy-and-equilibrium-constant.scrubbed.json,content/chemistry/physical/thermodynamics/lectures/lecture-13-standard-gibbs-free-energy-and-equilibrium-constant/comments/comments-13-standard-gibbs-free-energy-and-equilibrium-constant.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Equilibrium,equilibrium,01,equilibrium-lecture-01,Introduction to Equilibrium,https://youtu.be/sCUgeC5ACv8,sCUgeC5ACv8,comments-01-introduction-to-equilibrium,content/chemistry/physical/equilibrium/lectures/lecture-01-introduction-to-equilibrium,content/chemistry/physical/equilibrium/lectures/lecture-01-introduction-to-equilibrium/comments/comments-01-introduction-to-equilibrium.raw.json,content/chemistry/physical/equilibrium/lectures/lecture-01-introduction-to-equilibrium/comments/comments-01-introduction-to-equilibrium.scrubbed.json,content/chemistry/physical/equilibrium/lectures/lecture-01-introduction-to-equilibrium/comments/comments-01-introduction-to-equilibrium.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Equilibrium,equilibrium,02,equilibrium-lecture-02,Equilibrium Constant Kp and Kc,https://youtu.be/oyr7q5BrGEA,oyr7q5BrGEA,comments-02-equilibrium-constant-kp-and-kc,content/chemistry/physical/equilibrium/lectures/lecture-02-equilibrium-constant-kp-and-kc,content/chemistry/physical/equilibrium/lectures/lecture-02-equilibrium-constant-kp-and-kc/comments/comments-02-equilibrium-constant-kp-and-kc.raw.json,content/chemistry/physical/equilibrium/lectures/lecture-02-equilibrium-constant-kp-and-kc/comments/comments-02-equilibrium-constant-kp-and-kc.scrubbed.json,content/chemistry/physical/equilibrium/lectures/lecture-02-equilibrium-constant-kp-and-kc/comments/comments-02-equilibrium-constant-kp-and-kc.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Physical Chemistry,physical,Equilibrium,equilibrium,03,equilibrium-lecture-03,Law Of Chemical Equilibrium Numericals,https://youtu.be/z2G52O_7nd4,z2G52O_7nd4,comments-03-law-of-chemical-equilibrium-numericals,content/chemistry/physical/equilibrium/lectures/lecture-03-law-of-chemical-equilibrium-numericals,content/chemistry/physical/equilibrium/lectures/lecture-03-law-of-chemical-equilibrium-numericals/comments/comments-03-law-of-chemical-equilibrium-numericals.raw.json,content/chemistry/physical/equilibrium/lectures/lecture-03-law-of-chemical-equilibrium-numericals/comments/comments-03-law-of-chemical-equilibrium-numericals.scrubbed.json,content/chemistry/physical/equilibrium/lectures/lecture-03-law-of-chemical-equilibrium-numericals/comments/comments-03-law-of-chemical-equilibrium-numericals.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
